"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 539 Cov: low",539,0.1,0.113206249242385,0.223364896641775,0.325932776108837,0.106066898846884,0.108778495140694,0.662503921992997,0.768570820839881
"Run: 539 Cov: medium",539,0.5,0.0683401300847603,0.148736389931555,0.224398664350655,0.0812453038113753,0.0754985119625576,0.44147518436697,0.522720488178345
"Run: 539 Cov: high",539,0.9,0.0599537208786764,0.106675203079175,0.157680944262716,0.0705563999307728,0.0550234847969968,0.324309868220567,0.39486626815134
"Run: 540 Cov: none",540,0,0.132021916806222,0.254818398525129,0.372360513316868,0.113639972937559,0.124357332211336,0.759200828648219,0.872840801585778
"Run: 540 Cov: low",540,0.1,0.115016260172894,0.230930410806142,0.334811733903598,0.0884284572727187,0.112950003688302,0.680758404882633,0.769186862155351
"Run: 540 Cov: medium",540,0.5,0.0752964898179225,0.142095470577554,0.223456245181263,0.0723491902511464,0.0725882398648971,0.44084820557674,0.513197395827886
"Run: 540 Cov: high",540,0.9,0.0539276039099019,0.120205948485,0.153565535893741,0.0602576062428889,0.0571049662989451,0.327699088288642,0.387956694531531
"Run: 541 Cov: none",541,0,0.123578538247619,0.255399639819498,0.378200409921531,0.133856561090395,0.127215681754966,0.757178587988647,0.891035149079041
"Run: 541 Cov: low",541,0.1,0.104756807697858,0.214311123707086,0.315189570428484,0.121049326418629,0.104621837912685,0.634257501833428,0.755306828252057
"Run: 541 Cov: medium",541,0.5,0.0760960867934442,0.146436211747671,0.220019896237069,0.0695414735174841,0.0717743581683774,0.442552194778184,0.512093668295668
"Run: 541 Cov: high",541,0.9,0.0528926328868183,0.113552290049856,0.167628948748624,0.0515977794093017,0.0534290087755663,0.334073871685298,0.3856716510946
"Run: 542 Cov: none",542,0,0.126640224927914,0.257927578919249,0.363268548602679,0.133279248290513,0.122134094759846,0.747836352449842,0.881115600740355
"Run: 542 Cov: low",542,0.1,0.107746971426932,0.213221796259553,0.319845302732242,0.122560316573876,0.110317798368284,0.640814070418728,0.763374386992603
"Run: 542 Cov: medium",542,0.5,0.0746881709217329,0.149051454551171,0.217191701969621,0.0659316687751706,0.0775289480475593,0.440931327442525,0.506862996217696
"Run: 542 Cov: high",542,0.9,0.0547074698872971,0.110031630557975,0.167900831062252,0.0531015637614649,0.055893658525335,0.332639931507525,0.38574149526899
"Run: 543 Cov: none",543,0,0.126731959070099,0.260687640701484,0.380611675418621,0.10859358701577,0.126380392828618,0.768031275190205,0.876624862205974
"Run: 543 Cov: low",543,0.1,0.108489193351408,0.228310584753305,0.324900619848533,0.108127917705891,0.111717473357718,0.661700397953247,0.769828315659138
"Run: 543 Cov: medium",543,0.5,0.0706121286313816,0.152371480825908,0.221938993415012,0.0642227905172773,0.0742173693093078,0.444922602872302,0.509145393389579
"Run: 543 Cov: high",543,0.9,0.0532868839993122,0.111779582362713,0.167809815159214,0.058048822637492,0.0547779869324684,0.33287628152124,0.390925104158732
"Run: 544 Cov: none",544,0,0.112313128750923,0.243587792234469,0.358009819223249,0.149566967374974,0.120070334245824,0.713910740208641,0.863477707583614
"Run: 544 Cov: low",544,0.1,0.109583083952421,0.223557143266094,0.332116925088288,0.0969951409596167,0.112776009203988,0.665257152306803,0.76225229326642
"Run: 544 Cov: medium",544,0.5,0.0752427564811336,0.147480654048812,0.223248629608431,0.0601281870256603,0.0733006196100515,0.445972040138377,0.506100227164037
"Run: 544 Cov: high",544,0.9,0.0522145423738161,0.115402310729619,0.164720240050726,0.0579357263145343,0.0529919795990284,0.332337093154161,0.390272819468696
"Run: 545 Cov: none",545,0,0.125869029392369,0.255548179337169,0.394623667753176,0.110518485780561,0.12721810364684,0.776040876482714,0.886559362263274
"Run: 545 Cov: low",545,0.1,0.115208661457964,0.224300493845919,0.332355038660803,0.108929676017453,0.11129097833986,0.671864193964685,0.780793869982138
"Run: 545 Cov: medium",545,0.5,0.0771908677194045,0.151245003129393,0.220995970726125,0.0583111290417596,0.0760571240939211,0.449431841574923,0.507742970616682
"Run: 545 Cov: high",545,0.9,0.0584888734975386,0.104000219215342,0.168829122085399,0.0556436530313764,0.0544537092172989,0.33131821479828,0.386961867829656
"Run: 546 Cov: none",546,0,0.128928196361994,0.251681624402334,0.394234104649308,0.105840604135479,0.127930702314784,0.774843925413635,0.880684529549114
"Run: 546 Cov: low",546,0.1,0.110241234504327,0.221677543354348,0.333007665945983,0.104855017329357,0.110827738538109,0.664926443804658,0.769781461134014
"Run: 546 Cov: medium",546,0.5,0.0731452341209782,0.145010054552244,0.215384940920822,0.0784266179831957,0.0725137850872545,0.433540229594044,0.51196684757724
"Run: 546 Cov: high",546,0.9,0.0495802829788044,0.110971562343189,0.179316476558117,0.0486170579363653,0.0549630748523809,0.33986832188011,0.388485379816475
"Run: 547 Cov: none",547,0,0.127034079812775,0.256897338806035,0.384257733778833,0.11830292252732,0.129048521946694,0.768189152397643,0.886492074924962
"Run: 547 Cov: low",547,0.1,0.111437785966183,0.21836229311805,0.334372677724574,0.102228383811894,0.111143656235032,0.664172756808807,0.766401140620701
"Run: 547 Cov: medium",547,0.5,0.0779780640487854,0.147310955333439,0.215831791907943,0.0688152871011838,0.0740996819458289,0.441120811290167,0.509936098391351
"Run: 547 Cov: high",547,0.9,0.0529762004316298,0.112931881206622,0.169770304229439,0.0452079196950192,0.0565026477209737,0.33567838586769,0.38088630556271
"Run: 548 Cov: none",548,0,0.125137506334106,0.24217514465716,0.376486316710796,0.115368437066157,0.125228718183241,0.743798967702062,0.859167404768219
"Run: 548 Cov: low",548,0.1,0.103903814908519,0.207436564609248,0.329763658077976,0.128262534159352,0.106645285025576,0.641104037595743,0.769366571755095
"Run: 548 Cov: medium",548,0.5,0.0777272788608657,0.146612408047672,0.216973715640267,0.0823722251668855,0.0748876283844308,0.441313402548804,0.523685627715689
"Run: 548 Cov: high",548,0.9,0.0511334529415964,0.1146665915107,0.16812847076787,0.0545224582433837,0.0537382175017819,0.333928515220166,0.388450973463549
"Run: 549 Cov: none",549,0,0.123044024105752,0.248287020982443,0.357470934971072,0.153656662086142,0.121101479136616,0.728801980059267,0.882458642145409
"Run: 549 Cov: low",549,0.1,0.11323245873246,0.224921356082527,0.329121981026368,0.104233035840796,0.112378207334703,0.667275795841354,0.77150883168215
"Run: 549 Cov: medium",549,0.5,0.0763293243585826,0.148253763708652,0.22120197914197,0.0612024256448125,0.0758584371429796,0.445785067209204,0.506987492854017
"Run: 549 Cov: high",549,0.9,0.0544198352315233,0.106431880788799,0.171651307387336,0.0559992409897157,0.0571024369275689,0.332503023407659,0.388502264397374
"Run: 550 Cov: none",550,0,0.127634781757118,0.25295750895416,0.379166549955935,0.129555453785746,0.125492423480821,0.759758840667214,0.88931429445296
"Run: 550 Cov: low",550,0.1,0.103971051417716,0.217580333888882,0.33289165428674,0.11810684418823,0.107548831377235,0.654443039593338,0.772549883781569
"Run: 550 Cov: medium",550,0.5,0.073649022247758,0.148306290183603,0.218620347004977,0.074192901404344,0.0738738189328011,0.440575659436338,0.514768560840682
"Run: 550 Cov: high",550,0.9,0.0597505948773607,0.10861921461522,0.162156490841994,0.0586665166584641,0.0547188644264979,0.330526300334575,0.389192816993039
"Run: 551 Cov: none",551,0,0.123791875804713,0.24590921101269,0.372459383795609,0.125267184965035,0.123916288972065,0.742160470613013,0.867427655578048
"Run: 551 Cov: low",551,0.1,0.10902017636716,0.221810470776415,0.323149261464216,0.115708463215944,0.108004585870115,0.653979908607791,0.769688371823735
"Run: 551 Cov: medium",551,0.5,0.0724409265929224,0.144957741674829,0.219663429088738,0.0769608893610522,0.0742134951400489,0.43706209735649,0.514022986717542
"Run: 551 Cov: high",551,0.9,0.05730980629448,0.106698032497835,0.16233532341361,0.0645790315802804,0.0564146868699495,0.326343162205925,0.390922193786205
"Run: 552 Cov: none",552,0,0.125723694441841,0.247806224995981,0.382837791411283,0.119535904366341,0.125906903680682,0.756367710849105,0.875903615215446
"Run: 552 Cov: low",552,0.1,0.110998917315847,0.225271919540677,0.33104703770511,0.109703218954782,0.109992614881751,0.667317874561634,0.777021093516416
"Run: 552 Cov: medium",552,0.5,0.0728202352100647,0.148044276305513,0.217280051743408,0.0753401221728286,0.0726466207169305,0.438144563258986,0.513484685431814
"Run: 552 Cov: high",552,0.9,0.0560302587744661,0.1076473780852,0.164381831287061,0.066077498012705,0.0561769914911509,0.328059468146727,0.394136966159432
"Run: 553 Cov: none",553,0,0.127140762694236,0.245602195199697,0.364206745037448,0.121187152623287,0.125831996279753,0.736949702931381,0.858136855554668
"Run: 553 Cov: low",553,0.1,0.100951803700125,0.21580322822252,0.32614523971409,0.1180141556536,0.106221089000883,0.642900271636735,0.760914427290335
"Run: 553 Cov: medium",553,0.5,0.0729388612794749,0.145251349364754,0.223423016890957,0.0687224230924319,0.0722705929021684,0.441613227535185,0.510335650627617
"Run: 553 Cov: high",553,0.9,0.0493419047740541,0.107201033397818,0.178525217694461,0.0682908135061185,0.0564312852435503,0.335068155866333,0.403358969372452
"Run: 554 Cov: none",554,0,0.122822066645345,0.248821656426074,0.377695820028427,0.131848313183044,0.124137202467553,0.749339543099846,0.88118785628289
"Run: 554 Cov: low",554,0.1,0.102736189180559,0.225421808096987,0.317361267770161,0.113460522055667,0.106875299671287,0.645519265047707,0.758979787103375
"Run: 554 Cov: medium",554,0.5,0.0696475074697485,0.150967414957015,0.229733378619033,0.0658700762183912,0.0741213625046412,0.450348301045796,0.516218377264187
"Run: 554 Cov: high",554,0.9,0.0540594091720085,0.116025035177378,0.157878089660817,0.0630170175831315,0.0552101509990575,0.327962534010204,0.390979551593335
"Run: 555 Cov: none",555,0,0.124827477380309,0.252853625853461,0.375690962582958,0.106807058663215,0.124221976799699,0.753372065816729,0.860179124479944
"Run: 555 Cov: low",555,0.1,0.108511594073282,0.21732319819125,0.327665515398863,0.113997963044363,0.10694346802821,0.653500307663394,0.767498270707758
"Run: 555 Cov: medium",555,0.5,0.0727974495512678,0.144424593419142,0.219267459250703,0.0748766329689021,0.0725816435425252,0.436489502221113,0.511366135190015
"Run: 555 Cov: high",555,0.9,0.0531518909484022,0.116153686822981,0.165066291274527,0.0585512162428441,0.0541495683986738,0.334371869045909,0.392923085288754
"Run: 556 Cov: none",556,0,0.131122936269947,0.250207841088834,0.367759316007723,0.129122664581719,0.130468645962099,0.749090093366504,0.878212757948224
"Run: 556 Cov: low",556,0.1,0.107964638649361,0.218677189397339,0.336024340905725,0.112803064783013,0.109707531332522,0.662666168952425,0.775469233735438
"Run: 556 Cov: medium",556,0.5,0.0717475360129862,0.146573320610096,0.220350004686654,0.0761768952834418,0.072454893629847,0.438670861309736,0.514847756593177
"Run: 556 Cov: high",556,0.9,0.0553752164768981,0.113919988558015,0.157924834027522,0.0631277397884413,0.0558962218153323,0.327220039062435,0.390347778850876
"Run: 557 Cov: none",557,0,0.117079751101323,0.247510766260956,0.37442106344094,0.11505018122771,0.122441490782288,0.73901158080322,0.854061762030929
"Run: 557 Cov: low",557,0.1,0.106606811676197,0.222411510789376,0.32582653107537,0.110381000830703,0.109618885495427,0.654844853540942,0.765225854371645
"Run: 557 Cov: medium",557,0.5,0.0693275092249488,0.150483981267683,0.219596609998427,0.0763390608450744,0.0743221276797969,0.439408100491058,0.515747161336133
"Run: 557 Cov: high",557,0.9,0.0567020037780986,0.106623583916556,0.169457862144975,0.0532563899032291,0.0579320094087541,0.33278344983963,0.386039839742859
"Run: 558 Cov: none",558,0,0.123882096788582,0.25043612572014,0.372777657594781,0.115409286638626,0.126094412920384,0.747095880103502,0.862505166742128
"Run: 558 Cov: low",558,0.1,0.110141928191924,0.220988675666062,0.322011583694892,0.108643054677521,0.110407262008219,0.653142187552878,0.761785242230399
"Run: 558 Cov: medium",558,0.5,0.076829788062585,0.148216570024704,0.216361533543737,0.0702092411660745,0.0747660581638808,0.441407891631026,0.511617132797101
"Run: 558 Cov: high",558,0.9,0.052070012387163,0.111422174391902,0.169559298944056,0.0586477012256507,0.0561612221782663,0.333051485723121,0.391699186948772
"Run: 559 Cov: none",559,0,0.124848709019708,0.251769502152812,0.369573215009783,0.132951132209154,0.12673511869041,0.746191426182303,0.879142558391457
"Run: 559 Cov: low",559,0.1,0.113072434036043,0.218636798010761,0.334717303901332,0.0934218195558762,0.110291946671163,0.666426535948137,0.759848355504013
"Run: 559 Cov: medium",559,0.5,0.0736879193131312,0.151547400441265,0.2199253975587,0.0759198879758437,0.071670454447725,0.445160717313096,0.521080605288939
"Run: 559 Cov: high",559,0.9,0.0519704876678491,0.11384771509031,0.170029133750004,0.0513344300870689,0.0542413913722828,0.335847336508163,0.387181766595232
"Run: 560 Cov: none",560,0,0.121723771018241,0.24823328199869,0.374843625348222,0.119800844841273,0.124414345337913,0.744800678365153,0.864601523206426
"Run: 560 Cov: low",560,0.1,0.111513019972724,0.215246481993547,0.324632088227743,0.118643758572527,0.108072242785172,0.651391590194014,0.770035348766541
"Run: 560 Cov: medium",560,0.5,0.0720109835865818,0.144615764121463,0.220103616675809,0.0852462270284904,0.0739085012118536,0.436730364383854,0.521976591412344
"Run: 560 Cov: high",560,0.9,0.0564424010457655,0.113111130152562,0.162126737213588,0.0504559746080922,0.054195571729783,0.331680268411916,0.382136243020008
"Run: 561 Cov: none",561,0,0.123243366693805,0.252884318077114,0.372678625502784,0.118568242593854,0.123711743385367,0.748806310273703,0.867374552867557
"Run: 561 Cov: low",561,0.1,0.108337611957352,0.215615075581781,0.328205117059182,0.116655245661383,0.110196271118571,0.652157804598314,0.768813050259697
"Run: 561 Cov: medium",561,0.5,0.0748803875852972,0.155357516472164,0.223942477517037,0.0504993092554893,0.0745789026286761,0.454180381574498,0.504679690829987
"Run: 561 Cov: high",561,0.9,0.0636638728146691,0.106091061587847,0.159455725654946,0.0506132305243721,0.0552555756445705,0.329210660057462,0.379823890581835
"Run: 562 Cov: none",562,0,0.126791932720657,0.25497447752609,0.399518875335325,0.113726553710047,0.126153713790942,0.781285285582072,0.89501183929212
"Run: 562 Cov: low",562,0.1,0.111282363562897,0.219621174980085,0.339172333125773,0.106514905064873,0.110541580051127,0.670075871668756,0.776590776733629
"Run: 562 Cov: medium",562,0.5,0.0777175380542715,0.145082799972755,0.223590787916205,0.0684241046851018,0.0748770072979739,0.446391125943232,0.514815230628334
"Run: 562 Cov: high",562,0.9,0.0584941945620844,0.110251208609835,0.163772582174195,0.0549237157036869,0.0550168350417516,0.332517985346115,0.387441701049802
"Run: 563 Cov: none",563,0,0.122271265378385,0.250869255866795,0.376961659220337,0.118340662153823,0.126551163127117,0.750102180465517,0.86844284261934
"Run: 563 Cov: low",563,0.1,0.108152814207201,0.221504882612463,0.32778058770318,0.113799579186496,0.109797137996206,0.657438284522843,0.771237863709339
"Run: 563 Cov: medium",563,0.5,0.0752047914041397,0.148200906253482,0.223524596934689,0.071294167474674,0.0752537122679346,0.446930294592311,0.518224462066985
"Run: 563 Cov: high",563,0.9,0.0533577565039858,0.107676737955852,0.172568886560996,0.0521397768048569,0.0543255877777628,0.333603381020834,0.385743157825691
"Run: 564 Cov: none",564,0,0.12972468469467,0.246997969626704,0.381334629624203,0.119554341721072,0.122822390845855,0.758057283945577,0.877611625666649
"Run: 564 Cov: low",564,0.1,0.110277319068299,0.221760860802512,0.323861198377069,0.116510637898051,0.108844251990962,0.65589937824788,0.772410016145932
"Run: 564 Cov: medium",564,0.5,0.0743096747591044,0.149738445095103,0.220775748243028,0.0669521782446504,0.075177187882263,0.444823868097236,0.511776046341886
"Run: 564 Cov: high",564,0.9,0.0531831587545435,0.11694195615771,0.163968286858192,0.0570590406241152,0.0542900942901937,0.334093401770445,0.39115244239456
"Run: 565 Cov: none",565,0,0.122900433886686,0.251797541033238,0.372711731184258,0.130708510574678,0.122994073314897,0.747409706104182,0.87811821667886
"Run: 565 Cov: low",565,0.1,0.108528893695646,0.224084265208664,0.32194086853804,0.110818242067329,0.111060227149801,0.654554027442349,0.765372269509679
"Run: 565 Cov: medium",565,0.5,0.0723790837495376,0.1451177667899,0.225634841084857,0.0731229161036537,0.0722720421568007,0.443131691624295,0.516254607727948
"Run: 565 Cov: high",565,0.9,0.0543337585242316,0.114173085716561,0.164359481342292,0.0530048056741102,0.0548858767427405,0.332866325583084,0.385871131257194
