"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_epsilon","Variance_gamma","Variance_total_marginal","Variance_total_conditional"
"Run: 894 Cov: high",894,0.9,0.283807815724296,0.297738021167567,0.308010449385391,0.0547561077357356,0.0562520832625566,0.889556286277255,0.945808369539811
"Run: 895 Cov: none",895,0,0.119262641636315,0.253151956356657,0.380956729694547,0.124136122664264,0.126139719331148,0.75337132768752,0.879511047018668
"Run: 895 Cov: low",895,0.1,0.14990362104823,0.264603466704526,0.369047812848552,0.110100331505884,0.100010074561126,0.783554900601307,0.883564975162433
"Run: 895 Cov: medium",895,0.5,0.223165706564628,0.292568879420849,0.348216553351314,0.0722118600796061,0.072207704614285,0.863951139336791,0.936158843951076
"Run: 895 Cov: high",895,0.9,0.283204522968275,0.295508405621489,0.307630440472209,0.0558375584880559,0.0599494202438761,0.886343369061973,0.946292789305849
"Run: 896 Cov: none",896,0,0.128367243735715,0.256901422863808,0.377834263712182,0.124567320080328,0.107566272729262,0.763102930311705,0.870669203040967
"Run: 896 Cov: low",896,0.1,0.142380511539963,0.262235119748433,0.380634247790439,0.1077622693792,0.10468445547078,0.785249879078835,0.889934334549615
"Run: 896 Cov: medium",896,0.5,0.226348372423992,0.283529733387667,0.34459899846142,0.0754466457855505,0.0661674623434009,0.854477104273079,0.92064456661648
"Run: 896 Cov: high",896,0.9,0.284153750122177,0.297916670229744,0.306462936723332,0.0580233401691511,0.0598372003071901,0.888533357075252,0.948370557382443
"Run: 897 Cov: none",897,0,0.119101751613433,0.249271465518185,0.386461522231136,0.128528664866034,0.124804754014846,0.754834739362754,0.8796394933776
"Run: 897 Cov: low",897,0.1,0.145820792554309,0.26675510216895,0.384520723140271,0.112542177705632,0.100330095443958,0.79709661786353,0.897426713307488
"Run: 897 Cov: medium",897,0.5,0.222118919049565,0.287029862854942,0.34360111484578,0.0742399970238864,0.0710344797258028,0.852749896750287,0.92378437647609
"Run: 897 Cov: high",897,0.9,0.289486493068878,0.300400389667458,0.310965177208935,0.0549022216864098,0.049184591711618,0.900852059945272,0.95003665165689
"Run: 898 Cov: none",898,0,0.125758222298256,0.253767652023978,0.380174451430092,0.122636858992966,0.113839097794595,0.759700325752326,0.873539423546921
"Run: 898 Cov: low",898,0.1,0.142892903743769,0.260656072438479,0.38774147182339,0.114110220574512,0.0995214018476439,0.791290448005639,0.890811849853283
"Run: 898 Cov: medium",898,0.5,0.217103602306231,0.285054107922275,0.349881398051872,0.0731519553898966,0.0779699748300159,0.852039108280378,0.930009083110394
"Run: 898 Cov: high",898,0.9,0.284419395774171,0.296538495034851,0.308373724086126,0.0556594410434589,0.0589214064696451,0.889331614895147,0.948253021364792
"Run: 899 Cov: none",899,0,0.122512156396388,0.245226473380182,0.379936740208411,0.122353248737374,0.125843772332062,0.747675369984981,0.873519142317043
"Run: 899 Cov: low",899,0.1,0.145903988607956,0.264796262094243,0.363184310964242,0.110986825849452,0.108416270573183,0.773884561666441,0.882300832239624
"Run: 899 Cov: medium",899,0.5,0.222742178622987,0.280242398337608,0.347913185583761,0.0736076830628415,0.0698983860080568,0.850897762544357,0.920796148552414
"Run: 899 Cov: high",899,0.9,0.286414338154024,0.299547357465252,0.309161984381427,0.0555357989123852,0.0486482828521009,0.895123680000704,0.943771962852805
"Run: 900 Cov: none",900,0,0.122562512224127,0.242802280522797,0.378894713236332,0.129512374982901,0.124744588169661,0.744259505983256,0.869004094152917
"Run: 900 Cov: low",900,0.1,0.143730349290576,0.255060035007234,0.366164219679213,0.10760780599321,0.125787962818628,0.764954603977023,0.890742566795652
"Run: 900 Cov: medium",900,0.5,0.228175500969141,0.289573499897301,0.338624290973077,0.0740088687429843,0.0738164853737054,0.856373291839519,0.930189777213224
"Run: 900 Cov: high",900,0.9,0.283598738509108,0.298092439232094,0.307996759274436,0.0554430324341624,0.0620228844872204,0.889687937015638,0.951710821502858
"Run: 901 Cov: none",901,0,0.122135857438221,0.237382256639435,0.373156963519969,0.124647501741619,0.143052825172591,0.732675077597625,0.875727902770216
"Run: 901 Cov: low",901,0.1,0.144942636596228,0.244454038238882,0.384515305914569,0.112594432746162,0.108803377770558,0.773911980749679,0.882715358520237
"Run: 901 Cov: medium",901,0.5,0.216345122429556,0.28238590342987,0.344507262314884,0.0744710734087746,0.0816177085442901,0.84323828817431,0.9248559967186
"Run: 901 Cov: high",901,0.9,0.282040540850873,0.294727978518816,0.304756403786524,0.053490105343387,0.0550241067385477,0.881524923156213,0.936549029894761
"Run: 902 Cov: none",902,0,0.125927603621893,0.245446387128935,0.371837600811165,0.117798766726827,0.135130189941742,0.743211591561993,0.878341781503735
"Run: 902 Cov: low",902,0.1,0.150497612943142,0.264730687953601,0.373537749756353,0.108250666824582,0.102082247804447,0.788766050653097,0.890848298457543
"Run: 902 Cov: medium",902,0.5,0.219463571091037,0.286156830768139,0.345383715632599,0.0771126908436044,0.0687923142617515,0.851004117491776,0.919796431753528
"Run: 902 Cov: high",902,0.9,0.286217222144979,0.29639109701324,0.308998693190476,0.0553811444457146,0.0545993679613529,0.891607012348696,0.946206380310049
"Run: 903 Cov: none",903,0,0.126492731835647,0.248386236694437,0.371212509396045,0.123327951247666,0.1311817212663,0.746091477926128,0.877273199192428
"Run: 903 Cov: low",903,0.1,0.150354282995717,0.259457285203135,0.368498045659645,0.109759888497721,0.104155572231598,0.778309613858497,0.882465186090095
"Run: 903 Cov: medium",903,0.5,0.225143306457371,0.289003778667707,0.345693579208537,0.0714962835517965,0.067852794452292,0.859840664333615,0.927693458785907
"Run: 903 Cov: high",903,0.9,0.288633296595674,0.29975216534292,0.309906688062404,0.0562182374594639,0.0572365913563541,0.898292150000998,0.955528741357352
"Run: 904 Cov: none",904,0,0.125501288525037,0.246480221366496,0.373949020931874,0.124655037238016,0.125437663968619,0.745930530823407,0.871368194792026
"Run: 904 Cov: low",904,0.1,0.142764056478405,0.263315385558146,0.375236377656879,0.109156863507767,0.117679300010263,0.78131581969343,0.898995119703693
"Run: 904 Cov: medium",904,0.5,0.224869094221366,0.284920843732632,0.342658014981946,0.072996076482543,0.0759892168134914,0.852447952935945,0.928437169749436
"Run: 904 Cov: high",904,0.9,0.283585448466294,0.298070384140224,0.30975991330353,0.0551356196989031,0.0528354851672881,0.891415745910048,0.944251231077336
"Run: 905 Cov: none",905,0,0.132617818083465,0.246002781717503,0.381411245682414,0.12609232748605,0.114729867091653,0.760031845483382,0.874761712575035
"Run: 905 Cov: low",905,0.1,0.140411903380249,0.259032220910299,0.371002896736492,0.109269581879848,0.117486938100168,0.77044702102704,0.887933959127208
"Run: 905 Cov: medium",905,0.5,0.223127243654858,0.289447843723142,0.346163806676661,0.0720001098473154,0.0699957151831015,0.858738894054661,0.928734609237763
"Run: 905 Cov: high",905,0.9,0.287941216707465,0.29923522854726,0.31006382342821,0.0558588590043859,0.0479438444843427,0.897240268682935,0.945184113167278
"Run: 906 Cov: none",906,0,0.13072514647734,0.248332355742169,0.376340246048034,0.12558800725159,0.118729484080566,0.755397748267543,0.87412723234811
"Run: 906 Cov: low",906,0.1,0.154817048495486,0.255175890417797,0.372579958798201,0.109789158958539,0.100191203865569,0.782572897711484,0.882764101577053
"Run: 906 Cov: medium",906,0.5,0.217444455401075,0.290583629466685,0.3457157434036,0.0741160066204276,0.0666520030650124,0.85374382827136,0.920395831336372
"Run: 906 Cov: high",906,0.9,0.285260194693505,0.297739707548275,0.307847230993435,0.0559179268705478,0.05769838777682,0.890847133235215,0.948545521012035
"Run: 907 Cov: none",907,0,0.120849792571308,0.259658777837939,0.3745964356906,0.12428479856823,0.123720323600845,0.755105006099846,0.878825329700691
"Run: 907 Cov: low",907,0.1,0.147412966859413,0.261724085907473,0.371751187694393,0.108872539963696,0.110244274299387,0.780888240461279,0.891132514760665
"Run: 907 Cov: medium",907,0.5,0.225473523889064,0.284110930324517,0.348671823132889,0.0720897531189148,0.0683585414969796,0.858256277346469,0.926614818843449
"Run: 907 Cov: high",907,0.9,0.28430157335754,0.296525876590814,0.305771606094248,0.0554761217543259,0.0561136746619964,0.886599056042602,0.942712730704599
"Run: 908 Cov: none",908,0,0.121580990187166,0.249744299423666,0.381485218349878,0.125392809722784,0.118936158651581,0.752810507960709,0.87174666661229
"Run: 908 Cov: low",908,0.1,0.141728360574414,0.260821072532153,0.365264580493947,0.111470617631963,0.12158778216605,0.767814013600514,0.889401795766565
"Run: 908 Cov: medium",908,0.5,0.222670207800209,0.28763906906631,0.352033994832078,0.074495883656834,0.0710724265805912,0.862343271698597,0.933415698279188
"Run: 908 Cov: high",908,0.9,0.285233120396823,0.298037975862321,0.307687337861978,0.0560465224031006,0.0576833062338456,0.890958434121122,0.948641740354968
"Run: 909 Cov: none",909,0,0.12265631315543,0.265600683772092,0.371248965358206,0.126805920331923,0.113013054894173,0.759505962285728,0.872519017179901
"Run: 909 Cov: low",909,0.1,0.146146940475788,0.253996267921563,0.372993312317201,0.107847188362323,0.121870744726606,0.773136520714552,0.895007265441158
"Run: 909 Cov: medium",909,0.5,0.219072144432034,0.292032538430894,0.350995018866278,0.0728219840804348,0.0732291524203883,0.862099701729206,0.935328854149594
"Run: 909 Cov: high",909,0.9,0.288351256183054,0.300919114175799,0.312408865698168,0.0581670069582446,0.0514999248072065,0.90167923605702,0.953179160864227
"Run: 910 Cov: none",910,0,0.121354943886403,0.258384948716087,0.377995056994749,0.128423783410172,0.113898758517384,0.75773494959724,0.871633708114624
"Run: 910 Cov: low",910,0.1,0.144734707733541,0.254600523082081,0.375974441084901,0.108840597212132,0.122959321114684,0.775309671900523,0.898268993015206
"Run: 910 Cov: medium",910,0.5,0.21838832833293,0.291184522276807,0.344286388668718,0.0754047518174076,0.0722314900917597,0.853859239278454,0.926090729370214
"Run: 910 Cov: high",910,0.9,0.285924180297691,0.300691986819606,0.309220006478409,0.0553601674346422,0.0510688319853893,0.895836173595706,0.946905005581095
"Run: 911 Cov: none",911,0,0.125688480217584,0.244874183641704,0.377780110303712,0.119037888557908,0.132507639971641,0.748342774163,0.880850414134641
"Run: 911 Cov: low",911,0.1,0.146119693295239,0.263918767689985,0.383176469003439,0.108449648803348,0.0908439098755412,0.793214929988662,0.884058839864204
"Run: 911 Cov: medium",911,0.5,0.228850574710043,0.289743690125391,0.348849830700303,0.0739587735702682,0.0643050769439997,0.867444095535736,0.931749172479736
"Run: 911 Cov: high",911,0.9,0.286247116674615,0.298535518507636,0.308282250641406,0.0563583841495426,0.052263617575899,0.893064885823657,0.945328503399556
"Run: 912 Cov: none",912,0,0.124593466386001,0.249377034072815,0.374037874330971,0.129136217548637,0.126222522232589,0.748008374789787,0.874230897022376
"Run: 912 Cov: low",912,0.1,0.144630480550744,0.26281353028404,0.378461274283569,0.108707792626147,0.10930214654829,0.785905285118353,0.895207431666643
"Run: 912 Cov: medium",912,0.5,0.230665208161561,0.289339297017068,0.349266850870555,0.0734062836299168,0.0586271690785499,0.869271356049184,0.927898525127734
"Run: 912 Cov: high",912,0.9,0.28370846468702,0.296246193237579,0.307358985121361,0.0538911884434375,0.0644468543460718,0.88731364304596,0.951760497392032
"Run: 913 Cov: none",913,0,0.127583862876487,0.242237594119279,0.377769403702215,0.125513848993862,0.127252659598513,0.747590860697982,0.874843520296495
"Run: 913 Cov: low",913,0.1,0.151529427214592,0.264138463437408,0.37260787469359,0.113006257055958,0.102792833874406,0.78827576534559,0.891068599219995
"Run: 913 Cov: medium",913,0.5,0.226080423770272,0.286011461792387,0.347704224237681,0.0745676966671384,0.055129630156311,0.85979610980034,0.914925739956651
"Run: 913 Cov: high",913,0.9,0.28201077372228,0.296492464871903,0.307175145495391,0.0567314313439374,0.0505370125449523,0.885678384089574,0.936215396634526
"Run: 914 Cov: none",914,0,0.123728297307337,0.246272701514503,0.365711794785739,0.128155414614626,0.137465403834305,0.735712793607579,0.873178197441884
"Run: 914 Cov: low",914,0.1,0.144087592960495,0.256744452083593,0.375959420844925,0.110340546785443,0.114944409364252,0.776791465889014,0.891735875253266
"Run: 914 Cov: medium",914,0.5,0.220311090099607,0.29023864878803,0.345965961385595,0.0739756926076273,0.0669442623696909,0.856515700273232,0.923459962642923
"Run: 914 Cov: high",914,0.9,0.279398462113168,0.291393890112355,0.302253306302112,0.0549314068885957,0.0649622513117108,0.873045658527634,0.938007909839345
"Run: 915 Cov: none",915,0,0.12545399733882,0.255295380400778,0.370681398015583,0.121699838975338,0.125791990559794,0.75143077575518,0.877222766314974
"Run: 915 Cov: low",915,0.1,0.151773211616927,0.255859761681609,0.380110749582154,0.112597161063528,0.0972440018110677,0.78774372288069,0.884987724691757
"Run: 915 Cov: medium",915,0.5,0.223248783853179,0.281921487666144,0.343210002235771,0.0749867152317511,0.0747730976944698,0.848380273755094,0.923153371449564
"Run: 915 Cov: high",915,0.9,0.284554258086061,0.295417225621987,0.309692681942688,0.0570451693863057,0.0567969678490895,0.889664165650736,0.946461133499826
"Run: 916 Cov: none",916,0,0.128080141921727,0.250228076064149,0.379448944718439,0.127887938605568,0.111877196729502,0.757757162704315,0.869634359433817
"Run: 916 Cov: low",916,0.1,0.142692435053661,0.26089112803695,0.378923843227125,0.110734039951368,0.108349306361702,0.782507406317736,0.890856712679438
"Run: 916 Cov: medium",916,0.5,0.221927109911884,0.281867856522296,0.345073558307572,0.0712104907776274,0.0806412322821077,0.848868524741753,0.92950975702386
"Run: 916 Cov: high",916,0.9,0.285415872468843,0.298979606486004,0.306242905332769,0.0529019408078715,0.0596537027263384,0.890638384287616,0.950292087013955
"Run: 917 Cov: none",917,0,0.125608685358932,0.252301786241744,0.38302118987617,0.122065603896491,0.121750698187958,0.760931661476845,0.882682359664803
"Run: 917 Cov: low",917,0.1,0.142390824924342,0.256055900316118,0.371468834918638,0.110560474285789,0.119894739562561,0.769915560159098,0.889810299721658
"Run: 917 Cov: medium",917,0.5,0.217665971156281,0.288786176460545,0.345930943628347,0.0704203012802262,0.0699381014931173,0.852383091245173,0.92232119273829
"Run: 917 Cov: high",917,0.9,0.286189963720088,0.300208112191229,0.309750208684977,0.055747507670961,0.0465435251817434,0.896148284596294,0.942691809778037
"Run: 918 Cov: none",918,0,0.125701823333171,0.250032129699853,0.392789511193823,0.127238082583196,0.0944641068366332,0.768523464226847,0.86298757106348
"Run: 918 Cov: low",918,0.1,0.144680982189397,0.246816582015966,0.366950952161945,0.107031814085309,0.125226679451122,0.758448516367307,0.883675195818429
"Run: 918 Cov: medium",918,0.5,0.219992209687642,0.2869092755785,0.344009974730506,0.0732895155010803,0.0725727516514938,0.850911459996648,0.923484211648142
"Run: 918 Cov: high",918,0.9,0.280712338391827,0.295555901030642,0.303198550075426,0.0558711326229785,0.0617793634967052,0.879466789497895,0.941246152994601
"Run: 919 Cov: none",919,0,0.125191539270646,0.247957332762218,0.379998822305414,0.128867882253054,0.119422809854875,0.753147694338278,0.872570504193153
"Run: 919 Cov: low",919,0.1,0.142102283667001,0.261142241605666,0.378390734274306,0.108453070604632,0.116855039060855,0.781635259546973,0.898490298607828
"Run: 919 Cov: medium",919,0.5,0.220970988757076,0.290871913673037,0.350084806255707,0.0728841437263747,0.0672554488799195,0.86192770868582,0.929183157565739
"Run: 919 Cov: high",919,0.9,0.284289139709674,0.296642513717983,0.30654346852544,0.0553909626932925,0.0548369040867885,0.887475121953098,0.942312026039886
"Run: 920 Cov: none",920,0,0.125127529311003,0.244393441877543,0.367917741042727,0.124857565152814,0.136383562937007,0.737438712231274,0.87382227516828
"Run: 920 Cov: low",920,0.1,0.149288728394984,0.264180007300233,0.372261519982242,0.112272243527826,0.104567704349288,0.785730255677459,0.890297960026747
"Run: 920 Cov: medium",920,0.5,0.21895502074136,0.294933101600382,0.348780504436473,0.0734157981111651,0.0707116657253111,0.862668626778215,0.933380292503526
"Run: 920 Cov: high",920,0.9,0.281821561723668,0.295117882079804,0.305174695229382,0.0551002530777956,0.0605128700321826,0.882114139032855,0.942627009065037
"Run: 921 Cov: none",921,0,0.131304068523981,0.255431294715094,0.381143393269876,0.123721648118831,0.112909064267105,0.76787875650895,0.880787820776055
"Run: 921 Cov: low",921,0.1,0.147922722328494,0.266173060953852,0.367961605005868,0.10864309600749,0.104502004948017,0.782057388288213,0.886559393236231
