"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 763 Cov: none",763,0,0.123034225793369,0.243446584759556,0.368590072493213,0.14013683248044,0.124792284473421,0.735070883046139,0.875207715526579
"Run: 763 Cov: low",763,0.1,0.136645305252799,0.267061924328115,0.374073837620222,0.1116858019014,0.110533130897465,0.777781067201135,0.889466869102535
"Run: 763 Cov: medium",763,0.5,0.218979791922425,0.28833978429266,0.343110905720959,0.0797969942993161,0.0697725237646395,0.850430481936044,0.930227476235361
"Run: 763 Cov: high",763,0.9,0.286361494270793,0.301667075920891,0.308477326954692,0.0463746330179782,0.0571194698356463,0.896505897146376,0.942880530164354
"Run: 764 Cov: none",764,0,0.122223015755049,0.240340520076188,0.370320478473548,0.145165124492433,0.121950861202782,0.732884014304785,0.878049138797218
"Run: 764 Cov: low",764,0.1,0.146758477888154,0.258661853009964,0.378537933724751,0.106522951328242,0.109518784048888,0.783958264622869,0.890481215951112
"Run: 764 Cov: medium",764,0.5,0.22467913111933,0.284950450416826,0.347712539534003,0.0695339893762849,0.073123889553556,0.857342121070159,0.926876110446444
"Run: 764 Cov: high",764,0.9,0.285881938173926,0.297671865978698,0.308523410653937,0.0537949980754488,0.05412778711799,0.892077214806561,0.94587221288201
"Run: 765 Cov: none",765,0,0.116011603235605,0.23836019670571,0.367441233452357,0.149256335983846,0.128930630622482,0.721813033393672,0.871069369377518
"Run: 765 Cov: low",765,0.1,0.14596677414005,0.266425179081259,0.362951740428081,0.115619849135389,0.109036457215221,0.77534369364939,0.890963542784779
"Run: 765 Cov: medium",765,0.5,0.22130121900605,0.29046333698167,0.341977657598483,0.0734557815739083,0.0728020048398885,0.853742213586203,0.927197995160111
"Run: 765 Cov: high",765,0.9,0.282928919995885,0.295690368229441,0.304833764354939,0.061391577377739,0.0551553700419957,0.883453052580265,0.944844629958004
"Run: 766 Cov: none",766,0,0.128470823974046,0.259780350992744,0.362662941949832,0.122263689743169,0.126822193340209,0.750914116916622,0.873177806659791
"Run: 766 Cov: low",766,0.1,0.152702539203128,0.258669674291099,0.377544685095278,0.103255986337123,0.107827115073372,0.788916898589504,0.892172884926628
"Run: 766 Cov: medium",766,0.5,0.225886405019984,0.287492993951927,0.342489304219273,0.0705407365546577,0.0735905602541576,0.855868703191185,0.926409439745842
"Run: 766 Cov: high",766,0.9,0.286464675808437,0.299457073064261,0.30891973853544,0.0525900675407203,0.0525684450511419,0.894841487408138,0.947431554948858
"Run: 767 Cov: none",767,0,0.122664188302345,0.240594501423792,0.394148686016182,0.115931557068774,0.126661067188908,0.757407375742319,0.873338932811092
"Run: 767 Cov: low",767,0.1,0.142971722988432,0.246532298831373,0.377905921810424,0.122963441160578,0.109626615209192,0.767409943630229,0.890373384790808
"Run: 767 Cov: medium",767,0.5,0.219460995804609,0.28106403084545,0.339225327402993,0.085096217768024,0.0751534281789242,0.839750354053052,0.924846571821076
"Run: 767 Cov: high",767,0.9,0.283751012821796,0.294188780085306,0.303219451683595,0.0636509015097192,0.0551898538995839,0.881159244590697,0.944810146100416
"Run: 768 Cov: none",768,0,0.132347592430988,0.26280863154654,0.367247521355182,0.114630838360057,0.122965416307232,0.762403745332711,0.877034583692768
"Run: 768 Cov: low",768,0.1,0.142610216028711,0.262594663562991,0.36600801970264,0.11245326604308,0.116333834662578,0.771212899294342,0.883666165337422
"Run: 768 Cov: medium",768,0.5,0.221227443676553,0.287853368040924,0.343778823154913,0.0738085690524706,0.0733317960751394,0.85285963487239,0.926668203924861
"Run: 768 Cov: high",768,0.9,0.28238947056861,0.296227834237435,0.306321397012922,0.0573708761739913,0.0576904220070416,0.884938701818967,0.942309577992958
"Run: 769 Cov: none",769,0,0.120317185516066,0.245682477354147,0.368205258543727,0.143266832443354,0.122528246142706,0.734204921413941,0.877471753857294
"Run: 769 Cov: low",769,0.1,0.138337183396461,0.268524564776577,0.36694291210684,0.113664238360474,0.112531101359648,0.773804660279878,0.887468898640352
"Run: 769 Cov: medium",769,0.5,0.218667401868277,0.285492127342625,0.3436632230333,0.0777509313295706,0.0744263164262275,0.847822752244202,0.925573683573772
"Run: 769 Cov: high",769,0.9,0.282661343090282,0.291341499196263,0.304476768644716,0.0662806502618238,0.0552397388069151,0.878479610931261,0.944760261193085
"Run: 770 Cov: none",770,0,0.123399469396369,0.251365703873709,0.374248454291933,0.125462367586122,0.125524004851867,0.749013627562011,0.874475995148133
"Run: 770 Cov: low",770,0.1,0.148003531834867,0.256951955558483,0.382816263093366,0.100902992814976,0.111325256698308,0.787771750486716,0.888674743301692
"Run: 770 Cov: medium",770,0.5,0.221316415262201,0.28924773326416,0.345161080017287,0.0718720949560944,0.0724026765002579,0.855725228543648,0.927597323499742
"Run: 770 Cov: high",770,0.9,0.283789073907318,0.294097370739517,0.30484548175928,0.0620361315961172,0.0552319419977674,0.882731926406115,0.944768058002233
"Run: 771 Cov: none",771,0,0.123822469013434,0.246933966538161,0.379085735052155,0.124558808875541,0.125599020520709,0.74984217060375,0.874400979479291
"Run: 771 Cov: low",771,0.1,0.141295759597626,0.271446286986243,0.364676397073163,0.113833947671144,0.108747608671823,0.777418443657032,0.891252391328177
"Run: 771 Cov: medium",771,0.5,0.223974792773475,0.287255007835534,0.349326665983284,0.0672457096837959,0.0721978237239108,0.860556466592293,0.927802176276089
"Run: 771 Cov: high",771,0.9,0.285178324637102,0.296856897330544,0.305759663886847,0.0564369570601852,0.0557681570853212,0.887794885854494,0.944231842914679
"Run: 772 Cov: none",772,0,0.122357072614439,0.254547624000293,0.371682071413921,0.126345872942715,0.125067359028632,0.748586768028653,0.874932640971368
"Run: 772 Cov: low",772,0.1,0.146568686115303,0.262990252863001,0.38017408692747,0.101632236398469,0.108634737695758,0.789733025905774,0.891365262304242
"Run: 772 Cov: medium",772,0.5,0.215050273211213,0.288747097131117,0.345609210467537,0.077337691369885,0.0732557278202478,0.849406580809867,0.926744272179752
"Run: 772 Cov: high",772,0.9,0.288098311456393,0.299436971609977,0.309359875273591,0.0492570158139409,0.0538478258460987,0.89689515833996,0.946152174153901
"Run: 773 Cov: none",773,0,0.127370744954884,0.255353957914761,0.376462687482051,0.1152340577499,0.125578551898404,0.759187390351696,0.874421448101596
"Run: 773 Cov: low",773,0.1,0.140772828570197,0.263192711018966,0.381927912780485,0.103492911263162,0.11061363636719,0.785893452369648,0.88938636363281
"Run: 773 Cov: medium",773,0.5,0.222248034400573,0.291596525144918,0.350145001229535,0.0640660280894747,0.0719444111354992,0.863989560775026,0.928055588864501
"Run: 773 Cov: high",773,0.9,0.286104334589305,0.298775105137526,0.308742180610074,0.0508962093951405,0.0554821702679542,0.893621620336905,0.944517829732046
"Run: 774 Cov: none",774,0,0.122806546208966,0.261991466541384,0.378144184421613,0.107144957804848,0.12991284502319,0.762942197171962,0.87008715497681
"Run: 774 Cov: low",774,0.1,0.144034163765966,0.269834626624911,0.37441865027386,0.101142234385401,0.110570324949862,0.788287440664737,0.889429675050138
"Run: 774 Cov: medium",774,0.5,0.222156184821979,0.28672214301999,0.347989296688603,0.0681630148566941,0.074969360612734,0.856867624530572,0.925030639387266
"Run: 774 Cov: high",774,0.9,0.286089577397311,0.298631753101067,0.307747050429894,0.051731028723033,0.0558005903486956,0.892468380928271,0.944199409651304
"Run: 775 Cov: none",775,0,0.117276325818767,0.237836405442523,0.367749575215217,0.155271737077,0.121865956446493,0.722862306476507,0.878134043553507
"Run: 775 Cov: low",775,0.1,0.153964690378401,0.274045187946395,0.366909098780786,0.0942526665574296,0.110828356336989,0.794918977105581,0.889171643663011
"Run: 775 Cov: medium",775,0.5,0.22518383844556,0.290149652567328,0.34233246283239,0.0686244379123458,0.0737096082423754,0.857665953845279,0.926290391757625
"Run: 775 Cov: high",775,0.9,0.283110723509183,0.297243863170495,0.30855772384044,0.0564488025591358,0.0546388869207464,0.888912310520118,0.945361113079254
"Run: 776 Cov: none",776,0,0.128870422236289,0.247830150210351,0.369943466950827,0.130699303658365,0.122656656944168,0.746644039397467,0.877343343055832
"Run: 776 Cov: low",776,0.1,0.14498406959341,0.271274163680456,0.374611927039333,0.102505483183119,0.106624356503682,0.790870160313199,0.893375643496318
"Run: 776 Cov: medium",776,0.5,0.213092819347674,0.286260062956285,0.34992354931327,0.075273538216825,0.0754500301659456,0.849276431617229,0.924549969834054
"Run: 776 Cov: high",776,0.9,0.280988921134583,0.294081360936714,0.30312488574772,0.0668838259117087,0.0549210062692751,0.878195167819016,0.945078993730725
"Run: 777 Cov: none",777,0,0.124452219306636,0.247862950592804,0.364945346281729,0.14009191851428,0.122647565304552,0.737260516181168,0.877352434695448
"Run: 777 Cov: low",777,0.1,0.140599964931084,0.257939434849764,0.382835605038091,0.111197611215803,0.107427383965258,0.781375004818938,0.892572616034742
"Run: 777 Cov: medium",777,0.5,0.222534212801919,0.283862225689,0.34965443722024,0.0705845087272818,0.0733646155615595,0.856050875711159,0.926635384438441
"Run: 777 Cov: high",777,0.9,0.284366891299441,0.296299046720012,0.304887544511396,0.0577720502277499,0.056674467241402,0.885553482530848,0.943325532758598
"Run: 778 Cov: none",778,0,0.110647216452571,0.260852216233038,0.379504338867703,0.122061704508693,0.126934523937995,0.751003771553312,0.873065476062005
"Run: 778 Cov: low",778,0.1,0.145173085235373,0.262330214874908,0.378699874792293,0.104078050975235,0.109718774122191,0.786203174902575,0.890281225877809
"Run: 778 Cov: medium",778,0.5,0.223432579505112,0.293643235651919,0.346639842325761,0.0623800163090647,0.0739043262081431,0.863715657482792,0.926095673791857
"Run: 778 Cov: high",778,0.9,0.281778625323625,0.295092265781738,0.306472734264528,0.0595581804592589,0.05709819417085,0.883343625369891,0.94290180582915
"Run: 779 Cov: none",779,0,0.131648452832962,0.251872437783483,0.371578522663125,0.117566604205967,0.127333982514464,0.755099413279569,0.872666017485536
"Run: 779 Cov: low",779,0.1,0.148922008043938,0.259701001821178,0.376533908417692,0.102876720251655,0.111966361465538,0.785156918282807,0.888033638534462
"Run: 779 Cov: medium",779,0.5,0.223307614467221,0.28521251256302,0.341544588696699,0.0774022660338437,0.0725330182392163,0.85006471572694,0.927466981760784
"Run: 779 Cov: high",779,0.9,0.288460044307719,0.297938782594555,0.309562300146356,0.0483262588547469,0.0557126140966235,0.89596112704863,0.944287385903376
"Run: 780 Cov: none",780,0,0.128357947380188,0.242948407476987,0.376567346099104,0.126370146240713,0.125756152803007,0.74787370095628,0.874243847196993
"Run: 780 Cov: low",780,0.1,0.141524553478638,0.268253027793089,0.375208759574725,0.101387999229595,0.113625659923953,0.784986340846452,0.886374340076047
"Run: 780 Cov: medium",780,0.5,0.21771027396119,0.283298632533158,0.347785207687867,0.0758923629912511,0.0753135228265349,0.848794114182214,0.924686477173465
"Run: 780 Cov: high",780,0.9,0.285148415543813,0.296902545320983,0.306453952321916,0.056818650752104,0.0546764360611843,0.888504913186712,0.945323563938816
"Run: 781 Cov: none",781,0,0.122747197662671,0.240776806165789,0.376485224763206,0.134477405062498,0.125513366345837,0.740009228591665,0.874486633654163
"Run: 781 Cov: low",781,0.1,0.140858987179111,0.263117777445044,0.371262990682974,0.117822039936728,0.106938204756142,0.77523975530713,0.893061795243858
"Run: 781 Cov: medium",781,0.5,0.225226160246957,0.290327060035039,0.34597147674604,0.0648774057319643,0.0735978972399998,0.861524697028036,0.92640210276
"Run: 781 Cov: high",781,0.9,0.286810401239286,0.29999201661081,0.309266115252554,0.0490387734863959,0.054892693410955,0.896068533102649,0.945107306589045
"Run: 782 Cov: none",782,0,0.135276716993561,0.248395469897585,0.387494591902914,0.100569009353676,0.128264211852264,0.77116677879406,0.871735788147736
"Run: 782 Cov: low",782,0.1,0.149149309960109,0.261583417295327,0.371697125583296,0.108512495963885,0.109057651197384,0.782429852838731,0.890942348802616
"Run: 782 Cov: medium",782,0.5,0.219887894744013,0.28057031374623,0.347677626445332,0.0807841714328622,0.0710799936315627,0.848135834935575,0.928920006368437
"Run: 782 Cov: high",782,0.9,0.284202842136442,0.297707383730824,0.307427337321288,0.0548128890216479,0.0558495477897979,0.889337563188554,0.944150452210202
"Run: 783 Cov: none",783,0,0.124695968967668,0.250099193567576,0.380815688338673,0.121185921532013,0.12320322759407,0.755610850873916,0.87679677240593
"Run: 783 Cov: low",783,0.1,0.141999667633062,0.258999213079149,0.381261759851143,0.107617501636902,0.110121857799744,0.782260640563354,0.889878142200256
"Run: 783 Cov: medium",783,0.5,0.225245726502424,0.287039099459667,0.346299820045991,0.0678073580260146,0.0736079959659031,0.858584646008082,0.926392004034097
"Run: 783 Cov: high",783,0.9,0.282629872709041,0.294314323663528,0.302878658833415,0.0648728444254294,0.0553043003685865,0.879822855205984,0.944695699631414
"Run: 784 Cov: none",784,0,0.127708003268547,0.242712030208658,0.373354367513604,0.129065979251612,0.12715961975758,0.743774400990809,0.87284038024242
"Run: 784 Cov: low",784,0.1,0.147416467427782,0.257176292751777,0.374853751008994,0.111614821996966,0.108938666814481,0.779446511188553,0.891061333185519
"Run: 784 Cov: medium",784,0.5,0.219387277879042,0.289473513201465,0.343654862639823,0.0730438550251949,0.0744404912544747,0.85251565372033,0.925559508745525
"Run: 784 Cov: high",784,0.9,0.28231744737216,0.298024816586427,0.307317007686395,0.0553057820614298,0.0570349462935886,0.887659271644982,0.942965053706411
"Run: 785 Cov: none",785,0,0.128387274658673,0.246382372708228,0.375940652806404,0.123933338892222,0.125356360934473,0.750710300173305,0.874643639065527
"Run: 785 Cov: low",785,0.1,0.142415877941728,0.272721429448832,0.3799140832838,0.0943834429499562,0.110565166375683,0.79505139067436,0.889434833624317
"Run: 785 Cov: medium",785,0.5,0.216540263714226,0.289407007478627,0.344790271330392,0.0759823124828479,0.0732801449939076,0.850737542523245,0.926719855006092
"Run: 785 Cov: high",785,0.9,0.28820469306874,0.300394178276321,0.310355216255327,0.0473134805023933,0.0537324318972197,0.898954087600387,0.94626756810278
"Run: 786 Cov: none",786,0,0.121373366635371,0.243897786443426,0.375248665922134,0.133886911531934,0.125593269467135,0.740519819000931,0.874406730532865
"Run: 786 Cov: low",786,0.1,0.145117535607499,0.264573543413788,0.383919447298842,0.0928248666623754,0.113564607017495,0.793610526320129,0.886435392982505
"Run: 786 Cov: medium",786,0.5,0.222623671455811,0.288137338062713,0.345649022671022,0.0681175301603172,0.0754724376501374,0.856410032189545,0.924527562349863
"Run: 786 Cov: high",786,0.9,0.285366185750257,0.297967451327261,0.30953700789565,0.0504385217178263,0.0566908333090067,0.892870644973167,0.943309166690993
"Run: 787 Cov: none",787,0,0.127508597229715,0.256332622010348,0.371191807612037,0.122319955919685,0.122647017228215,0.7550330268521,0.877352982771785
"Run: 787 Cov: low",787,0.1,0.142123683223954,0.259822217417022,0.362135554038544,0.125556071022712,0.110362474297768,0.76408145467952,0.889637525702232
"Run: 787 Cov: medium",787,0.5,0.226652672660691,0.284642596221283,0.345307058356554,0.0690343225079811,0.0743633502534911,0.856602327238528,0.925636649746509
"Run: 787 Cov: high",787,0.9,0.279715678920902,0.295660016043687,0.304534960278312,0.0640756820145752,0.0560136627425236,0.879910655242901,0.943986337257476
"Run: 788 Cov: none",788,0,0.123048103031116,0.26907703972699,0.376593714968973,0.1061470615966,0.125134080676321,0.768718857727078,0.874865919323679
"Run: 788 Cov: low",788,0.1,0.146670371442301,0.260723684910314,0.374633351328445,0.109430232465115,0.108542359853826,0.782027407681059,0.891457640146174
"Run: 788 Cov: medium",788,0.5,0.219615659634886,0.281965041392263,0.337620974154043,0.0851616353535574,0.0756366894652516,0.839201675181191,0.924363310534748
"Run: 788 Cov: high",788,0.9,0.279823895046117,0.291750598589145,0.301948368675552,0.0733847948686624,0.0530923428205228,0.873522862310815,0.946907657179477
"Run: 789 Cov: none",789,0,0.125686508582832,0.247237527713454,0.376686453523041,0.125114845772213,0.12527466440846,0.749610489819327,0.87472533559154
"Run: 789 Cov: low",789,0.1,0.152633260726174,0.259812530497713,0.366525790561383,0.105137051596171,0.115891366618559,0.77897158178527,0.884108633381441
"Run: 789 Cov: medium",789,0.5,0.22205268637447,0.293680100973841,0.340791816352271,0.0711723675799699,0.072303028719448,0.856524603700582,0.927696971280552
